"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110004060989","RCRAINFO","NCR000135483","UNSPECIFIED UNIVERSE","484122","SECONDARY","GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD."
"110004060998","RCRAINFO","NCR000135491","UNSPECIFIED UNIVERSE","31332","PRIMARY","FABRIC COATING MILLS"
"110004061005","EIS","15610111","AIR SYNTHETIC MINOR","32552","PRIMARY","ADHESIVE MANUFACTURING"
"110004061005","RCRAINFO","NCR000135509","LQG","325520","PRIMARY","ADHESIVE MANUFACTURING."
"110004061005","AIR","NC0000003703200368","AIR SYNTHETIC MINOR","325520","PRIMARY","ADHESIVE MANUFACTURING."
"110004061005","AIRS/AFS","3706300368","AIR SYNTHETIC MINOR","325520","PRIMARY","ADHESIVE MANUFACTURING."
"110004061032","RCRAINFO","NCR000135558","SQG","44111","PRIMARY","NEW CAR DEALERS"
"110004061041","RCRAINFO","NCR000135566","SQG","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110004061087","RCRAINFO","NCR000135616","UNSPECIFIED UNIVERSE","54143","PRIMARY","GRAPHIC DESIGN SERVICES"
"110004061096","RCRAINFO","NCR000135624","UNSPECIFIED UNIVERSE","22112","PRIMARY","ELECTRIC POWER TRANSMISSION, CONTROL, AND DISTRIBUTION"
"110004061112","RCRAINFO","NCR000135665","UNSPECIFIED UNIVERSE","32592","PRIMARY","EXPLOSIVES MANUFACTURING"
"110004061121","RCRAINFO","NCR000135673","UNSPECIFIED UNIVERSE","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110004061130","RCRAINFO","NCR000135681","UNSPECIFIED UNIVERSE","335999","PRIMARY","ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING."
"110004061194","RCRAINFO","NCR000135756","TRANSPORTER","482111","PRIMARY","LINE-HAUL RAILROADS."
"110004061194","RCRAINFO","NCR000135756","TRANSPORTER","482112","SECONDARY","SHORT LINE RAILROADS."
"110004061238","RCRAINFO","NCR000135798","UNSPECIFIED UNIVERSE","33711","PRIMARY","WOOD KITCHEN CABINET AND COUNTERTOP MANUFACTURING"
"110004061256","RCRAINFO","NCR000135814","UNSPECIFIED UNIVERSE","45291","PRIMARY","WAREHOUSE CLUBS AND SUPERCENTERS"
"110004061265","RCRAINFO","NCR000135822","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110004061274","RCRAINFO","NCR000135830","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110004061283","RCRAINFO","NCR000135848","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110004061292","RCRAINFO","NCR000135855","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110004061309","RCRAINFO","NCR000135863","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110004061318","RCRAINFO","NCR000135871","UNSPECIFIED UNIVERSE","325414","PRIMARY","BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING."
"110004061345","RCRAINFO","NCR000135913","UNSPECIFIED UNIVERSE","45291","PRIMARY","WAREHOUSE CLUBS AND SUPERCENTERS"
"110004061372","RCRAINFO","NCR000135996","UNSPECIFIED UNIVERSE","32541","PRIMARY","PHARMACEUTICAL AND MEDICINE MANUFACTURING"
"110004061381","RCRAINFO","NCR000136010","UNSPECIFIED UNIVERSE","337124","PRIMARY","METAL HOUSEHOLD FURNITURE MANUFACTURING."
"110004061407","NC-FITS","4757","STATE MASTER","333311","UNKNOWN","AUTOMATIC VENDING MACHINE MANUFACTURING."
"110004061407","AIRS/AFS","3705700337","AIR MINOR","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110004061407","AIR","NC0000003702900337","AIR MINOR","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110004061407","EIS","14661311","AIR MINOR","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110004061416","RCRAINFO","NCR000136044","SQG","447190","SECONDARY","OTHER GASOLINE STATIONS."
"110004061416","RCRAINFO","NCR000136044","SQG","446110","SECONDARY","PHARMACIES AND DRUG STORES."
"110004061425","RCRAINFO","NCR000136051","UNSPECIFIED UNIVERSE","54171","PRIMARY","RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES"
"110004061443","RCRAINFO","NCR000136085","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110004061452","RCRAINFO","NCR000136093","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110004062022","OSHA-OIS","315956599","OSHA ESTABLISHMENT","332322","PRIMARY","SHEET METAL WORK MANUFACTURING."
"110004062022","TRIS","28328STLTC37IND","TRI REPORTER","331221","PRIMARY","ROLLED STEEL SHAPE MANUFACTURING."
"110004062166","AIRS/AFS","3700300035","AIR MINOR","331521","PRIMARY","ALUMINUM DIE-CASTING FOUNDRIES."
"110004062166","NC-FITS","1590","STATE MASTER","331521","UNKNOWN","ALUMINUM DIE-CASTING FOUNDRIES."
"110005969470","RMP","100000167035","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110005970093","AIR","NCMEC0224","AIR MINOR","323112","PRIMARY","COMMERCIAL FLEXOGRAPHIC PRINTING."
"110005970093","AIRS/AFS","3711900224","AIR SYNTHETIC MINOR","323112","PRIMARY","COMMERCIAL FLEXOGRAPHIC PRINTING."
"110005970093","EIS","8475311","AIR EMISSIONS CLASSIFICATION UNKNOWN","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110005971779","NC-FITS","3600","STATE MASTER","325211","UNKNOWN","PLASTICS MATERIAL AND RESIN MANUFACTURING."
"110005971779","TRIS","2733WSDNTC5618C","TRI REPORTER","325211","PRIMARY","PLASTICS MATERIAL AND RESIN MANUFACTURING."
"110005971779","AIRS/AFS","3710500125","AIR SYNTHETIC MINOR","325211","PRIMARY","PLASTICS MATERIAL AND RESIN MANUFACTURING."
"110005971779","OSHA-OIS","316783901","OSHA ESTABLISHMENT","325520","PRIMARY","ADHESIVE MANUFACTURING."
"110005971779","RCRAINFO","NCR000138388","UNSPECIFIED UNIVERSE","325520","SECONDARY","ADHESIVE MANUFACTURING."
"110005971779","EIS","14647911","AIR SYNTHETIC MINOR","325211","PRIMARY","PLASTICS MATERIAL AND RESIN MANUFACTURING."
"110005971779","RMP","100000175071","RMP REPORTER","325211","UNKNOWN","PLASTICS MATERIAL AND RESIN MANUFACTURING."
"110005971779","AIR","NC0000003705300125","AIR SYNTHETIC MINOR","325211","PRIMARY","PLASTICS MATERIAL AND RESIN MANUFACTURING."
"110005971779","RMP","100000175071","RMP REPORTER","32552","UNKNOWN","ADHESIVE MANUFACTURING"
"110005971779","RCRAINFO","NCR000138388","UNSPECIFIED UNIVERSE","325211","PRIMARY","PLASTICS MATERIAL AND RESIN MANUFACTURING."
"110005974071","TRIS","28024CLFFSHIGHW","TRI REPORTER","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110005985586","AIR","NC0000003708400054","AIR MINOR","337127","PRIMARY","INSTITUTIONAL FURNITURE MANUFACTURING."
"110005985586","RCRAINFO","NCD981862824","SQG","33999","PRIMARY","ALL OTHER MISCELLANEOUS MANUFACTURING"
"110005985586","EIS","17029711","AIR MINOR","337215","PRIMARY","SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING."
"110005985586","NC-FITS","311","STATE MASTER","337127","UNKNOWN","INSTITUTIONAL FURNITURE MANUFACTURING."
"110005985586","TRIS","28128STNLYHIGHW","TRI REPORTER","337127","PRIMARY","INSTITUTIONAL FURNITURE MANUFACTURING."
"110005985586","AIRS/AFS","3716700054","AIR MINOR","337127","PRIMARY","INSTITUTIONAL FURNITURE MANUFACTURING."
"110005985586","AIR","NC0000003708400054","AIR MINOR","337215","PRIMARY","SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING."
"110005985611","AIR","NC0000003709800002","AIR MINOR","322212","PRIMARY","FOLDING PAPERBOARD BOX MANUFACTURING."
"110005985611","TRIS","27893JFFRS2606W","TRI REPORTER","322211","PRIMARY","CORRUGATED AND SOLID FIBER BOX MANUFACTURING."
"110005985611","NC-FITS","14106","STATE MASTER","322212","UNKNOWN","FOLDING PAPERBOARD BOX MANUFACTURING."
"110005985611","AIRS/AFS","3719500002","AIR MINOR","322212","PRIMARY","FOLDING PAPERBOARD BOX MANUFACTURING."
"110005985728","NC-FITS","4564","STATE MASTER","337122","UNKNOWN","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110005985728","AIRS/AFS","3715700106","AIR MAJOR","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110005985737","EIS","8347811","AIR EMISSIONS CLASSIFICATION UNKNOWN","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110005985737","RCRAINFO","NCD986229227","LQG","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110005985737","TRIS","28206KRZTR3200W","TRI REPORTER","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110005985737","AIRS/AFS","3711900765","AIR SYNTHETIC MINOR","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110005985791","NC-FITS","3835","STATE MASTER","327332","UNKNOWN","CONCRETE PIPE MANUFACTURING."
"110005985791","TRIS","28301NCPRD396CE","TRI REPORTER","327390","PRIMARY","OTHER CONCRETE PRODUCT MANUFACTURING."
"110005985791","AIR","NC0000003702600053","AIR MINOR","327332","PRIMARY","CONCRETE PIPE MANUFACTURING."
"110005985791","AIRS/AFS","3705100053","AIR MINOR","327332","PRIMARY","CONCRETE PIPE MANUFACTURING."
"110005985791","EIS","9311011","AIR MINOR","327332","PRIMARY","CONCRETE PIPE MANUFACTURING."
"110006068646","RCRAINFO","NC0000877480","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110006068664","RCRAINFO","NC0000926303","UNSPECIFIED UNIVERSE","32513","PRIMARY","SYNTHETIC DYE AND PIGMENT MANUFACTURING"
"110006068682","RCRAINFO","NC0001019751","UNSPECIFIED UNIVERSE","541690","PRIMARY","OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES."
"110006068691","RCRAINFO","NC0001021575","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110006068780","NC-FITS","263","STATE MASTER","337122","UNKNOWN","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110006068780","EIS","8327311","HAZARDOUS AIR POLLUTANT MAJOR","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110006068780","TRIS","28650CMFRNHIGHW","TRI REPORTER","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110006068780","RCRAINFO","NCD003445756","UNSPECIFIED UNIVERSE","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110006068780","AIRS/AFS","3703500164","AIR MAJOR","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110006068815","RCRAINFO","NCD024656100","SQG","44111","PRIMARY","NEW CAR DEALERS"
"110006068833","RCRAINFO","NCD041414780","UNSPECIFIED UNIVERSE","49311","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110006068833","TRIS","28145NRTHCHIGHW","TRI REPORTER","313311","PRIMARY","BROADWOVEN FABRIC FINISHING MILLS."
"110006068888","RCRAINFO","NCD057932154","SQG","44111","PRIMARY","NEW CAR DEALERS"
"110006068986","RCRAINFO","NCD093783470","SQG","111332","PRIMARY","GRAPE VINEYARDS."
"110006069066","RCRAINFO","NCD980804108","UNSPECIFIED UNIVERSE","32551","PRIMARY","PAINT AND COATING MANUFACTURING"
"110006069119","RCRAINFO","NCD981477540","UNSPECIFIED UNIVERSE","11111","PRIMARY","SOYBEAN FARMING"
"110006069208","RCRAINFO","NCD981759996","UNSPECIFIED UNIVERSE","42311","PRIMARY","AUTOMOBILE AND OTHER MOTOR VEHICLE MERCHANT WHOLESALERS"
"110006069235","RCRAINFO","NCD981855950","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110006069299","RCRAINFO","NCD981859168","UNSPECIFIED UNIVERSE","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110006069315","RCRAINFO","NCD981861354","UNSPECIFIED UNIVERSE","81111","PRIMARY","AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE"
"110006069388","AIRS/AFS","3700100223","AIR MINOR","326291","PRIMARY","RUBBER PRODUCT MANUFACTURING FOR MECHANICAL USE."
"110006069388","EIS","9347211","HAZARDOUS AIR POLLUTANT MAJOR","326291","PRIMARY","RUBBER PRODUCT MANUFACTURING FOR MECHANICAL USE."
"110006069422","RCRAINFO","NCD981863848","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110006069583","RCRAINFO","NCD982080509","UNSPECIFIED UNIVERSE","519190","PRIMARY","ALL OTHER INFORMATION SERVICES."
"110006069672","RCRAINFO","NCD982087181","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110006069789","RCRAINFO","NCD982098584","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110006069814","RCRAINFO","NCD982110678","SQG","441110","PRIMARY","NEW CAR DEALERS."
"110006069823","RCRAINFO","NCD982118069","SQG","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110006069823","RCRAINFO","NCD982118069","SQG","811111","SECONDARY","GENERAL AUTOMOTIVE REPAIR."
"110006069896","RCRAINFO","NCD982127912","UNSPECIFIED UNIVERSE","532120","PRIMARY","TRUCK, UTILITY TRAILER, AND RV (RECREATIONAL VEHICLE) RENTAL AND LEASING."
"110006069976","EPS","EPS10049153","TITLE V MAJOR SOURCE","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110006069976","EPS","EPS10049153","AIR PROGRAM","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110006069976","RCRAINFO","NCD982134140","UNSPECIFIED UNIVERSE","221111","PRIMARY","HYDROELECTRIC POWER GENERATION."
"110006070009","RCRAINFO","NCD982140204","SQG","44111","PRIMARY","NEW CAR DEALERS"
"110006070009","RCRAINFO","NCD982140204","SQG","81112","SECONDARY","AUTOMOTIVE BODY, PAINT, INTERIOR, AND GLASS REPAIR"
"110006070009","RCRAINFO","NCD982140204","SQG","44131","SECONDARY","AUTOMOTIVE PARTS AND ACCESSORIES STORES"
"110006070027","RCRAINFO","NCD982144255","SQG","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110006070250","RCRAINFO","NCD982168676","UNSPECIFIED UNIVERSE","42311","PRIMARY","AUTOMOBILE AND OTHER MOTOR VEHICLE MERCHANT WHOLESALERS"
"110006070358","RCRAINFO","NCD986171494","SQG","33242","PRIMARY","METAL TANK (HEAVY GAUGE) MANUFACTURING"
"110006070358","NC-FITS","957","STATE MASTER","332312","UNKNOWN","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110006070358","AIRS/AFS","3708100061","AIR MINOR","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110006070410","RCRAINFO","NCD986173821","UNSPECIFIED UNIVERSE","423110","SECONDARY","AUTOMOBILE AND OTHER MOTOR VEHICLE MERCHANT WHOLESALERS"
"110006070410","RCRAINFO","NCD986173821","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110006070410","RCRAINFO","NCD986173821","UNSPECIFIED UNIVERSE","441310","SECONDARY","AUTOMOTIVE PARTS AND ACCESSORIES STORES."
"110006070777","RCRAINFO","NCD986191179","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110006070811","RCRAINFO","NCD986193209","UNSPECIFIED UNIVERSE","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110006071026","NC-FITS","1695","STATE MASTER","337215","UNKNOWN","SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING."
"110006071026","AIRS/AFS","3710900088","AIR MINOR","337215","PRIMARY","SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING."
"110006071160","RCRAINFO","NCP091503029","UNSPECIFIED UNIVERSE","811118","PRIMARY","OTHER AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE."
"110006071188","RCRAINFO","NCD986231215","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110006071259","RCRAINFO","NCR000000422","UNSPECIFIED UNIVERSE","11116","PRIMARY","RICE FARMING"
"110006071311","RCRAINFO","NCR000001362","UNSPECIFIED UNIVERSE","44112","SECONDARY","USED CAR DEALERS"
"110006071311","RCRAINFO","NCR000001362","UNSPECIFIED UNIVERSE","44111","PRIMARY","NEW CAR DEALERS"
"110006071339","RCRAINFO","NCR000002329","UNSPECIFIED UNIVERSE","484110","SECONDARY","GENERAL FREIGHT TRUCKING, LOCAL."
"110006071339","RCRAINFO","NCR000002329","UNSPECIFIED UNIVERSE","484122","PRIMARY","GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD."
"110006071348","RCRAINFO","NCR000002469","UNSPECIFIED UNIVERSE","11131","PRIMARY","ORANGE GROVES"
"110006071357","AIRS/AFS","3707100285","AIR MINOR","611310","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS."
"110006071357","AIR","NC0000003703600285","AIR MINOR","611310","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS."
"110006071357","EIS","14642111","AIR MINOR","61131","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110006071357","RCRAINFO","NCR000002568","SQG","61121","PRIMARY","JUNIOR COLLEGES"
"110006071428","OSHA-OIS","317948917","OSHA ESTABLISHMENT","311421","PRIMARY","FRUIT AND VEGETABLE CANNING."
"110006071428","EIS","9300711","AIR SYNTHETIC MINOR","311421","PRIMARY","FRUIT AND VEGETABLE CANNING."
"110006071428","AIRS/AFS","3716300090","AIR SYNTHETIC MINOR","311421","PRIMARY","FRUIT AND VEGETABLE CANNING."
"110006071428","AIR","NC0000003708200090","AIR SYNTHETIC MINOR","311421","PRIMARY","FRUIT AND VEGETABLE CANNING."
"110006071428","RCRAINFO","NCR000004465","UNSPECIFIED UNIVERSE","311421","PRIMARY","FRUIT AND VEGETABLE CANNING."
"110006071428","NC-FITS","3820","STATE MASTER","311421","UNKNOWN","FRUIT AND VEGETABLE CANNING."
"110006071428","OSHA-OIS","317947463","OSHA ESTABLISHMENT","311421","PRIMARY","FRUIT AND VEGETABLE CANNING."
"110006071516","RCRAINFO","NCR000006163","UNSPECIFIED UNIVERSE","333111","PRIMARY","FARM MACHINERY AND EQUIPMENT MANUFACTURING."
"110006071589","RCRAINFO","NCR000007427","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110006071589","RCRAINFO","NCR000007427","UNSPECIFIED UNIVERSE","81111","SECONDARY","AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE"
"110006071589","RCRAINFO","NCR000007427","UNSPECIFIED UNIVERSE","722212","SECONDARY","CAFETERIAS."
"110006071614","RCRAINFO","NCR000007997","UNSPECIFIED UNIVERSE","334419","PRIMARY","OTHER ELECTRONIC COMPONENT MANUFACTURING."
"110006071650","AIR","NC0000003700200031","AIR MINOR","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110006071650","EIS","9346211","AIR MINOR","31321","PRIMARY","BROADWOVEN FABRIC MILLS"
"110006071650","AIRS/AFS","3700300031","AIR SYNTHETIC MINOR","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110006071712","RCRAINFO","NCR000010132","UNSPECIFIED UNIVERSE","33635","PRIMARY","MOTOR VEHICLE TRANSMISSION AND POWER TRAIN PARTS MANUFACTURING"
"110006071767","RCRAINFO","NCR000011007","UNSPECIFIED UNIVERSE","81111","PRIMARY","AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE"
"110006071776","NC-FITS","2090","STATE MASTER","336612","UNKNOWN","BOAT BUILDING."
"110006071776","AIRS/AFS","3704900179","AIR MINOR","336612","PRIMARY","BOAT BUILDING."
"110006071810","RCRAINFO","NCR000011221","UNSPECIFIED UNIVERSE","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110006071856","RCRAINFO","NCR000012062","UNSPECIFIED UNIVERSE","332212","PRIMARY","HAND AND EDGE TOOL MANUFACTURING."
"110006071865","RCRAINFO","NCR000012286","UNSPECIFIED UNIVERSE","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110006071909","NC-FITS","3047","STATE MASTER","212313","UNKNOWN","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110006071909","AIRS/AFS","3713500001","AIR MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110006071909","EIS","8437911","AIR MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110006071909","AIR","NC0000003706800001","AIR MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110006071936","RCRAINFO","NCR000135715","UNSPECIFIED UNIVERSE","713990","PRIMARY","ALL OTHER AMUSEMENT AND RECREATION INDUSTRIES."
"110006071954","RCRAINFO","NCR000135970","LQG","488210","PRIMARY","SUPPORT ACTIVITIES FOR RAIL TRANSPORTATION."
"110006072105","NC-FITS","333","STATE MASTER","331511","UNKNOWN","IRON FOUNDRIES."
"110006072105","AIRS/AFS","3707100109","AIR MINOR","331511","PRIMARY","IRON FOUNDRIES."
"110006175977","AIR","NC0000003701000098","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110006175977","AIRS/AFS","3701900098","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110006175977","EIS","14640611","AIR MINOR","32732","PRIMARY","READY-MIX CONCRETE MANUFACTURING "
"110006175977","TRIS","2842WSWSPP15LAN","TRI REPORTER","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110006175986","NC-FITS","2402","STATE MASTER","212313","UNKNOWN","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110006175986","EIS","10622111","AIR EMISSIONS CLASSIFICATION UNKNOWN","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110006175986","AIR","NC0000003701900101","AIR SYNTHETIC MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110006176002","AIRS/AFS","3704900184","AIR MINOR","212312","PRIMARY","CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING."
"110006176002","NC-FITS","2453","STATE MASTER","212312","UNKNOWN","CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING."
"110006176002","EIS","14650211","AIR MINOR","212312","PRIMARY","CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING."
"110006176002","AIR","NC0000003702500184","AIR MINOR","212312","PRIMARY","CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING."
"110006176011","AIRS/AFS","3719500215","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110006177813","AIRS/AFS","3718900123","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110006178144","AIRS/AFS","3703700103","AIR SYNTHETIC MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110006178144","AIR","NC0000003701900106","AIR MINOR","212312","PRIMARY","CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING."
"110006178144","NC-FITS","14576","STATE MASTER","212312","UNKNOWN","CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING."
"110006178144","NC-FITS","2424","STATE MASTER","212313","UNKNOWN","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110006178144","AIRS/AFS","3703700106","AIR MINOR","212312","PRIMARY","CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING."
"110006178153","EIS","13449411","AIR MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110006178153","NC-FITS","15152","STATE MASTER","212313","UNKNOWN","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
"110006178153","AIRS/AFS","3703900123","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110006178153","EIS","14643011","AIR SYNTHETIC MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110006178153","TRIS","28906PCTNN235MA","TRI REPORTER","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110006178153","AIR","NC0000003702000121","AIR MINOR","212313","PRIMARY","CRUSHED AND BROKEN GRANITE MINING AND QUARRYING."
